C_ID,R_ID,R_Date,R_Time
120002555,421594,01-07-2018,15:15
120002556,157817,01-07-2018,16:45
120002557,382916,02-07-2018,09:45
120002558,326617,02-07-2018,11:45
120002559,995962,03-07-2018,16:00
120002560,709637,03-07-2018,12:45
120002561,914622,03-07-2018,09:00
120002562,245943,03-07-2018,14:45
120002563,426288,03-07-2018,13:15
120002564,624934,04-07-2018,15:30
120002565,360379,04-07-2018,14:30
120002566,650850,04-07-2018,16:30
120002567,571630,04-07-2018,09:15
120002568,639193,04-07-2018,12:30
120002569,955585,05-07-2018,15:00
120002570,484965,05-07-2018,13:30
120002571,693509,05-07-2018,12:00
120002572,600630,05-07-2018,15:45
120002573,685144,05-07-2018,17:00
120002574,799303,05-07-2018,11:00
120002575,320918,06-07-2018,10:00
120002576,299882,06-07-2018,14:00
120002577,399491,06-07-2018,11:15
120002578,848798,07-07-2018,10:30
120002579,749390,07-07-2018,14:15
120002580,260908,08-07-2018,12:15
120002581,679738,08-07-2018,13:45
120002582,247346,08-07-2018,11:30
120002583,747205,09-07-2018,09:30
120002584,695151,09-07-2018,10:15
120002585,505474,09-07-2018,14:00
120002586,803643,10-07-2018,17:00
120002587,650791,10-07-2018,11:00
120002588,984432,10-07-2018,13:45
120002589,107252,11-07-2018,14:30
120002590,388246,11-07-2018,09:00
120002591,671513,11-07-2018,09:15
120002592,896407,11-07-2018,14:45
120002593,905003,11-07-2018,11:15
120002594,975976,12-07-2018,15:15
120002595,239548,12-07-2018,16:30
120002596,354995,12-07-2018,11:30
120002597,545030,12-07-2018,10:30
120002598,859556,12-07-2018,11:45
120002599,732513,12-07-2018,15:00
120002600,619982,12-07-2018,16:00
120002601,996366,12-07-2018,16:45
120002602,404407,13-07-2018,10:00
120002603,283213,13-07-2018,12:45
120002604,979334,13-07-2018,10:15
120002605,393848,13-07-2018,13:15
120002606,665400,13-07-2018,12:30
120002607,705825,13-07-2018,14:15
120002608,883040,13-07-2018,15:30
120002609,602615,14-07-2018,15:45
120002610,970258,14-07-2018,09:30
120002611,598450,14-07-2018,13:30
120002612,226976,15-07-2018,12:15
120002613,246458,15-07-2018,09:45
120002614,485201,15-07-2018,12:00
120002615,856062,15-07-2018,10:15
120002616,169604,15-07-2018,14:00
120002617,529321,15-07-2018,11:30
120002618,821293,15-07-2018,13:15
120002619,540270,15-07-2018,09:15
120002620,895702,15-07-2018,15:45
120002621,607592,15-07-2018,10:00
120002622,935123,15-07-2018,16:30
120002623,478063,15-07-2018,16:45
120002624,989798,15-07-2018,13:30
120002625,835338,16-07-2018,09:00
120002626,643193,16-07-2018,09:15
120002627,680019,17-07-2018,09:30
120002628,444038,17-07-2018,09:45
120002629,555471,17-07-2018,10:00
120002630,438344,17-07-2018,10:15
120002631,385475,17-07-2018,10:30
120002632,838876,18-07-2018,10:45
120002633,923139,18-07-2018,11:00
120002634,793809,18-07-2018,11:15
120002635,612648,19-07-2018,11:30
120002636,912001,19-07-2018,11:45
120002637,145419,20-07-2018,12:00
120002638,461672,20-07-2018,12:15
120002639,544536,20-07-2018,12:30
120002640,217553,20-07-2018,12:45
120002641,430820,20-07-2018,13:00
120002642,799535,21-07-2018,13:15
120002643,881515,21-07-2018,13:30
120002644,879225,21-07-2018,13:45
120002645,578122,21-07-2018,14:00
120002646,600967,21-07-2018,14:15
120002647,879711,22-07-2018,14:30
120002648,807551,22-07-2018,14:45
120002649,316780,22-07-2018,15:00
120002650,609845,23-07-2018,15:15
120002651,559764,23-07-2018,15:30
120002652,946931,23-07-2018,15:45
120002653,888353,23-07-2018,16:00
120002654,696390,23-07-2018,16:15
120002655,421594,24-07-2018,16:30
120002656,157817,24-07-2018,16:45
120002657,382916,24-07-2018,17:00
120002658,326617,25-07-2018,09:00
120002659,995962,25-07-2018,09:15
120002660,709637,25-07-2018,09:30
120002661,914622,25-07-2018,09:45
120002662,245943,26-07-2018,10:00
120002663,426288,26-07-2018,10:15
120002664,624934,26-07-2018,10:30
120002665,360379,26-07-2018,10:45
120002666,650850,27-07-2018,11:00
120002667,571630,28-07-2018,11:15
120002668,639193,28-07-2018,11:30
120002669,955585,28-07-2018,11:45
120002670,484965,29-07-2018,12:00
120002671,693509,29-07-2018,12:15
120002672,600630,29-07-2018,12:30
120002673,685144,29-07-2018,12:45
120002674,799303,29-07-2018,13:00
120002675,320918,29-07-2018,13:15
120002676,299882,29-07-2018,13:30
120002677,399491,30-07-2018,13:45
120002678,848798,30-07-2018,14:00
120002679,749390,30-07-2018,14:15
120002680,260908,30-07-2018,14:30
120002681,679738,30-07-2018,14:45
120002682,247346,30-07-2018,15:00
120002683,747205,30-07-2018,15:15
120002684,695151,31-07-2018,15:30
120002685,505474,31-07-2018,15:45
120002686,803643,31-07-2018,16:00
120002687,650791,31-07-2018,16:15
120002688,984432,01-08-2018,16:30
120002689,107252,01-08-2018,16:45
120002690,388246,01-08-2018,17:00
120002691,671513,01-08-2018,09:00
120002692,896407,01-08-2018,09:15
120002693,905003,01-08-2018,09:30
120002694,975976,02-08-2018,09:45
120002695,239548,02-08-2018,10:00
120002696,354995,02-08-2018,10:15
120002697,545030,02-08-2018,10:30
120002698,859556,02-08-2018,10:45
120002699,732513,02-08-2018,11:00
120002700,619982,03-08-2018,11:15
120002701,996366,03-08-2018,11:30
120002702,404407,03-08-2018,11:45
120002703,283213,04-08-2018,12:00
120002704,979334,04-08-2018,12:15
120002705,393848,04-08-2018,12:30
120002706,665400,04-08-2018,12:45
120002707,705825,05-08-2018,13:00
120002708,883040,05-08-2018,13:15
120002709,602615,05-08-2018,13:30
120002710,970258,05-08-2018,13:45
120002711,598450,05-08-2018,14:00
120002712,226976,05-08-2018,14:15
120002713,246458,06-08-2018,14:30
120002714,485201,06-08-2018,14:45
120002715,856062,06-08-2018,15:00
120002716,169604,06-08-2018,15:15
120002717,529321,06-08-2018,15:30
120002718,821293,06-08-2018,15:45
120002719,540270,06-08-2018,16:00
120002720,895702,07-08-2018,16:15
120002721,607592,07-08-2018,16:30
120002722,935123,07-08-2018,16:45
120002723,478063,07-08-2018,17:00
120002724,989798,08-08-2018,09:00
120002725,835338,08-08-2018,09:15
120002726,643193,08-08-2018,09:30
120002727,680019,08-08-2018,09:45
120002728,444038,08-08-2018,10:00
120002729,555471,08-08-2018,10:15
120002730,438344,09-08-2018,10:30
120002731,385475,09-08-2018,10:45
120002732,838876,09-08-2018,11:00
120002733,923139,10-08-2018,11:15
120002734,793809,10-08-2018,11:30
120002735,612648,10-08-2018,11:45
120002736,912001,11-08-2018,12:00
120002737,145419,11-08-2018,12:15
120002738,461672,11-08-2018,12:30
120002739,544536,12-08-2018,12:45
120002740,217553,12-08-2018,13:00
120002741,430820,12-08-2018,13:15
120002742,799535,12-08-2018,13:30
120002743,881515,13-08-2018,13:45
120002744,879225,13-08-2018,14:00
120002745,578122,13-08-2018,14:15
120002746,600967,13-08-2018,14:30
120002747,879711,14-08-2018,14:45
120002748,807551,14-08-2018,15:00
120002749,316780,14-08-2018,15:15
120002750,609845,14-08-2018,15:30
120002751,559764,14-08-2018,15:45
120002752,946931,15-08-2018,16:00
120002753,888353,15-08-2018,16:15
120002754,696390,15-08-2018,16:30
120002755,421594,15-08-2018,16:45
120002756,157817,15-08-2018,17:00
120002757,382916,16-08-2018,09:00
120002758,326617,16-08-2018,09:15
120002759,995962,16-08-2018,09:30
120002760,709637,17-08-2018,09:45
120002761,914622,17-08-2018,10:00
120002762,245943,17-08-2018,10:15
120002763,426288,17-08-2018,10:30
120002764,624934,19-08-2018,10:45
120002765,360379,19-08-2018,11:00
120002766,650850,19-08-2018,11:15
120002767,571630,20-08-2018,11:30
120002768,639193,20-08-2018,11:45
120002769,955585,20-08-2018,12:00
120002770,484965,20-08-2018,12:15
120002771,693509,20-08-2018,12:30
120002772,600630,21-08-2018,12:45
120002773,685144,21-08-2018,13:00
120002774,799303,21-08-2018,13:15
120002775,320918,21-08-2018,13:30
120002776,299882,21-08-2018,13:45
120002777,399491,21-08-2018,14:00
120002778,848798,21-08-2018,14:15
120002779,749390,21-08-2018,14:30
120002780,260908,22-08-2018,14:45
120002781,679738,22-08-2018,15:00
120002782,247346,22-08-2018,15:15
120002783,747205,22-08-2018,15:30
120002784,695151,22-08-2018,15:45
120002785,505474,23-08-2018,16:00
120002786,803643,23-08-2018,16:15
120002787,650791,23-08-2018,16:30
120002788,984432,23-08-2018,16:45
120002789,107252,23-08-2018,17:00
120002790,388246,23-08-2018,09:00
120002791,671513,23-08-2018,09:00
120002792,896407,24-08-2018,09:15
120002793,905003,24-08-2018,09:30
120002794,975976,24-08-2018,09:45
120002795,239548,24-08-2018,10:00
120002796,354995,25-08-2018,10:15
120002797,545030,25-08-2018,10:30
120002798,859556,25-08-2018,10:45
120002799,732513,25-08-2018,11:00
120002800,619982,25-08-2018,11:15
120002801,996366,25-08-2018,11:30
120002802,404407,26-08-2018,11:45
120002803,283213,26-08-2018,12:00
120002804,979334,26-08-2018,12:15
120002805,393848,26-08-2018,12:30
120002806,665400,26-08-2018,12:45
120002807,705825,26-08-2018,13:00
120002808,883040,27-08-2018,13:15
120002809,602615,27-08-2018,13:30
120002810,970258,27-08-2018,13:45
120002811,598450,28-08-2018,14:00
120002812,226976,28-08-2018,14:15
120002813,246458,28-08-2018,14:30
120002814,485201,28-08-2018,14:45
120002815,856062,28-08-2018,15:00
120002816,169604,28-08-2018,15:15
120002817,529321,28-08-2018,15:30
120002818,821293,29-08-2018,15:45
120002819,540270,29-08-2018,16:00
120002820,895702,29-08-2018,16:15
120002821,607592,29-08-2018,16:30
120002822,935123,29-08-2018,16:45
120002823,478063,30-08-2018,17:00
120002824,989798,30-08-2018,09:00
120002825,835338,30-08-2018,09:00
120002826,643193,30-08-2018,09:15
120002827,680019,30-08-2018,09:30
120002828,444038,30-08-2018,09:45
120002829,555471,31-08-2018,10:00
120002830,438344,31-08-2018,10:15
120002831,385475,31-08-2018,10:30
120002832,838876,31-08-2018,10:45
120002833,923139,31-08-2018,11:00
120002834,793809,01-09-2018,11:15
120002835,612648,01-09-2018,11:30
120002836,912001,01-09-2018,11:45
120002837,145419,01-09-2018,12:00
120002838,461672,01-09-2018,12:15
120002839,544536,01-09-2018,12:30
120002840,217553,02-09-2018,12:45
120002841,430820,02-09-2018,13:00
120002842,799535,03-09-2018,13:15
120002843,881515,03-09-2018,13:30
120002844,879225,03-09-2018,13:45
120002845,578122,03-09-2018,14:00
120002846,600967,03-09-2018,14:15
120002847,879711,04-09-2018,14:30
120002848,807551,05-09-2018,14:45
120002849,316780,05-09-2018,15:00
120002850,609845,05-09-2018,15:15
120002851,559764,05-09-2018,15:30
120002852,946931,06-09-2018,15:45
120002853,888353,07-09-2018,16:00
120002854,696390,07-09-2018,16:15
120002855,421594,07-09-2018,16:30
120002856,157817,08-09-2018,16:45
120002857,382916,08-09-2018,17:00
120002858,326617,09-09-2018,09:00
120002859,995962,09-09-2018,09:00
120002860,709637,09-09-2018,09:15
120002861,914622,09-09-2018,09:30
120002862,245943,09-09-2018,09:45
120002863,426288,09-09-2018,10:00
120002864,624934,10-09-2018,10:15
120002865,360379,10-09-2018,10:30
120002866,650850,10-09-2018,10:45
120002867,571630,10-09-2018,11:00
120002868,639193,10-09-2018,11:15
120002869,955585,10-09-2018,11:30
120002870,484965,11-09-2018,11:45
120002871,693509,11-09-2018,12:00
120002872,600630,11-09-2018,12:15
120002873,685144,11-09-2018,12:30
120002874,799303,11-09-2018,12:45
120002875,320918,11-09-2018,13:00
120002876,299882,11-09-2018,13:15
120002877,399491,11-09-2018,13:30
120002878,848798,11-09-2018,13:45
120002879,749390,11-09-2018,14:00
120002880,260908,11-09-2018,14:15
120002881,679738,11-09-2018,14:30
120002882,247346,11-09-2018,14:45
120002883,747205,12-09-2018,15:00
120002884,695151,12-09-2018,15:15
120002885,505474,12-09-2018,15:30
120002886,803643,12-09-2018,15:45
120002887,650791,13-09-2018,16:00
120002888,984432,13-09-2018,16:15
120002889,107252,13-09-2018,16:30
120002890,388246,13-09-2018,16:45
120002891,671513,14-09-2018,17:00
120002892,896407,14-09-2018,09:00
120002893,905003,14-09-2018,09:00
120002894,975976,14-09-2018,09:15
120002895,239548,14-09-2018,09:30
120002896,354995,14-09-2018,09:45
120002897,545030,15-09-2018,10:00
120002898,859556,15-09-2018,10:15
120002899,732513,15-09-2018,10:30
120002900,619982,15-09-2018,10:45
120002901,996366,15-09-2018,11:00
120002902,404407,15-09-2018,11:15
120002903,283213,16-09-2018,11:30
120002904,979334,16-09-2018,11:45
120002905,393848,16-09-2018,12:00
120002906,665400,17-09-2018,12:15
120002907,705825,17-09-2018,12:30
120002908,883040,17-09-2018,12:45
120002909,602615,17-09-2018,13:00
120002910,970258,17-09-2018,13:15
120002911,598450,17-09-2018,13:30
120002912,226976,17-09-2018,13:45
120002913,246458,18-09-2018,14:00
120002914,485201,18-09-2018,14:15
120002915,856062,18-09-2018,14:30
120002916,169604,18-09-2018,14:45
120002917,529321,18-09-2018,15:00
120002918,821293,18-09-2018,15:15
120002919,540270,18-09-2018,15:30
120002920,895702,18-09-2018,15:45
120002921,607592,18-09-2018,16:00
120002922,935123,20-09-2018,16:15
120002923,478063,20-09-2018,16:30
120002924,989798,20-09-2018,16:45
120002925,835338,20-09-2018,17:00
120002926,643193,20-09-2018,09:00
120002927,680019,20-09-2018,09:00
120002928,444038,20-09-2018,09:15
120002929,555471,20-09-2018,09:30
120002930,438344,20-09-2018,09:45
120002931,385475,20-09-2018,10:00
120002932,838876,21-09-2018,10:15
120002933,923139,21-09-2018,10:30
120002934,793809,21-09-2018,10:45
120002935,612648,21-09-2018,11:00
120002936,912001,21-09-2018,11:15
120002937,145419,21-09-2018,11:30
120002938,461672,22-09-2018,11:45
120002939,544536,22-09-2018,12:00
120002940,217553,23-09-2018,12:15
120002941,430820,23-09-2018,12:30
120002942,799535,23-09-2018,12:45
120002943,881515,23-09-2018,13:00
120002944,879225,23-09-2018,13:15
120002945,578122,24-09-2018,13:30
120002946,600967,24-09-2018,13:45
120002947,879711,24-09-2018,14:00
120002948,807551,25-09-2018,14:15
120002949,316780,25-09-2018,14:30
120002950,609845,25-09-2018,14:45
120002951,559764,26-09-2018,15:00
120002952,946931,26-09-2018,15:15
120002953,888353,26-09-2018,15:30
120002954,696390,26-09-2018,15:45
120002955,421594,27-09-2018,16:00
120002956,157817,27-09-2018,16:15
120002957,382916,27-09-2018,16:30
120002958,326617,27-09-2018,16:45
120002959,995962,27-09-2018,17:00
120002960,709637,27-09-2018,09:00
120002961,914622,28-09-2018,09:00
120002962,245943,28-09-2018,09:15
120002963,426288,28-09-2018,09:30
120002964,624934,28-09-2018,09:45
120002965,360379,28-09-2018,10:00
120002966,650850,28-09-2018,10:15
120002967,571630,28-09-2018,10:30
120002968,639193,28-09-2018,10:45
120002969,955585,29-09-2018,11:00
120002970,484965,29-09-2018,11:15
120002971,693509,29-09-2018,11:30
120002972,600630,29-09-2018,11:45
120002973,685144,29-09-2018,12:00
120002974,799303,29-09-2018,12:15
120002975,320918,30-09-2018,12:30
120002976,299882,30-09-2018,12:45
120002977,399491,30-09-2018,13:00
120002978,848798,30-09-2018,13:15
120002979,749390,30-09-2018,13:30
120002980,260908,30-09-2018,13:45
120002981,679738,01-10-2018,14:00
120002982,247346,01-10-2018,14:15
120002983,747205,02-10-2018,14:30
120002984,695151,02-10-2018,14:45
120002985,505474,02-10-2018,15:00
120002986,803643,03-10-2018,15:15
120002987,650791,03-10-2018,15:30
120002988,984432,03-10-2018,15:45
120002989,107252,03-10-2018,16:00
120002990,388246,03-10-2018,16:15
120002991,671513,03-10-2018,16:30
120002992,896407,03-10-2018,16:45
120002993,905003,04-10-2018,17:00
120002994,975976,04-10-2018,09:00
120002995,239548,04-10-2018,09:00
120002996,354995,04-10-2018,09:15
120002997,545030,04-10-2018,09:30
120002998,859556,05-10-2018,09:45
120002999,732513,05-10-2018,10:00
120003000,619982,05-10-2018,10:15
120003001,996366,05-10-2018,10:30
120003002,404407,06-10-2018,10:45
120003003,283213,06-10-2018,11:00
120003004,979334,06-10-2018,11:15
120003005,393848,06-10-2018,11:30
120003006,665400,06-10-2018,11:45
120003007,705825,06-10-2018,12:00
120003008,883040,07-10-2018,12:15
120003009,602615,08-10-2018,12:30
120003010,970258,09-10-2018,12:45
120003011,598450,10-10-2018,13:00
120003012,226976,10-10-2018,13:15
120003013,246458,13-10-2018,13:30
120003014,485201,19-10-2018,13:45
120003015,856062,21-10-2018,14:00
120003016,169604,25-10-2018,14:15
120003017,529321,29-10-2018,14:30
120003018,821293,30-10-2018,14:45
120003019,540270,31-10-2018,15:00
120003020,895702,02-11-2018,15:15
120003021,607592,04-11-2018,15:30
120003022,935123,05-11-2018,15:45
120003023,478063,06-11-2018,16:00
120003024,989798,09-11-2018,16:15
120003025,835338,11-11-2018,16:30
120003026,643193,13-11-2018,16:45
120003027,680019,13-11-2018,17:00
120003028,444038,14-11-2018,09:00
120003029,555471,15-11-2018,09:00
120003030,438344,24-11-2018,09:15
120003031,385475,26-11-2018,09:30
120003032,838876,01-12-2018,09:45
120003033,923139,05-12-2018,10:00
120003034,793809,09-12-2018,10:15
120003035,612648,10-12-2018,10:30
120003036,912001,13-12-2018,10:45
120003037,145419,15-12-2018,11:00
120003038,461672,16-12-2018,11:15
120003039,544536,17-12-2018,11:30
120003040,217553,19-12-2018,11:45
120003041,430820,25-12-2018,12:00
120003042,799535,30-12-2018,12:15
120000001,881515,01-01-2017,12:30
120000002,879225,01-01-2017,12:45
120000003,578122,01-01-2017,13:00
120000004,600967,01-01-2017,13:15
120000005,879711,01-01-2017,13:30
120000006,807551,01-01-2017,13:45
120000007,316780,01-01-2017,14:00
120000008,609845,01-01-2017,14:15
120000009,559764,02-01-2017,14:30
120000010,946931,02-01-2017,14:45
120000011,888353,03-01-2017,15:00
120000012,696390,03-01-2017,15:15
120000013,421594,03-01-2017,16:45
120000014,157817,03-01-2017,09:45
120000015,382916,03-01-2017,11:45
120000016,326617,03-01-2017,16:00
120000017,995962,04-01-2017,12:45
120000018,709637,04-01-2017,09:00
120000019,914622,04-01-2017,14:45
120000020,245943,04-01-2017,13:15
120000021,426288,04-01-2017,15:30
120000022,624934,04-01-2017,14:30
